Fecha,Potencia(kW),Energia,Tonelaje_mineral_fresco(ton),Agua_alimentada(ton),Porcentaje_de_solidos,Densidad_hidroseparador
2024-03-01 00:00:00,6092.1428225,0.0,408.1064758,0.0,44.798568724999996,36.10233116
2024-03-01 00:15:00,6078.0075685,0.0,407.947876,0.0,44.65957451,36.19869232
2024-03-01 00:30:00,6079.6303714999995,0.0,409.9110565,0.0,44.604503629999996,36.225673674999996
2024-03-01 00:45:00,6084.141357,0.0,411.59445189999997,0.0,44.95446968,36.570934295
2024-03-01 01:00:00,6090.786377,0.0,410.2641144,0.0,44.988002775,36.286046985
2024-03-01 01:15:00,6105.1723635,0.0,412.76600644999996,0.0,44.852012635,36.697093965
2024-03-01 01:30:00,6084.442627,0.0,410.5376892,0.0,45.05768585,36.29003525
2024-03-01 01:45:00,6112.88208,0.0,409.66438295,0.0,44.84505272,36.386352540000004
2024-03-01 02:00:00,6137.0686035,0.0,409.2222595,0.0,44.922918319999994,36.03182602
2024-03-01 02:15:00,6146.0114745,0.0,412.41116335000004,0.0,44.449409485000004,35.75004959
2024-03-01 02:30:00,6114.562256,0.0,414.37135315,0.0,45.078496935000004,36.424116135000006
2024-03-01 02:45:00,6092.9943845,0.0,414.6079712,0.0,45.45450783,36.905992505
2024-03-01 03:00:00,6104.732910000001,0.0,416.63256835,0.0,45.64499664,36.859006879999995
2024-03-01 03:15:00,6069.998535000001,0.0,416.72076415000004,0.0,45.70519447,36.998447420000005
2024-03-01 03:30:00,6085.026123,0.0,418.77079775,0.0,45.718538284999994,36.99293137
2024-03-01 03:45:00,6072.7929685,0.0,419.9882202,0.0,46.484010695,37.52453613
2024-03-01 04:00:00,6081.387207,0.0,425.980484,0.0,46.850133895,37.270254135
2024-03-01 04:15:00,6100.2238765,0.0,421.57914734999997,0.0,47.377288820000004,37.90601158
2024-03-01 04:30:00,6042.7668455,0.0,424.78393555,0.0,48.345516204999996,38.510393140000005
2024-03-01 04:45:00,5975.218017499999,0.0,422.81019595,0.0,49.30798149,38.928951264999995
2024-03-01 05:00:00,5962.9365235000005,0.0,421.65719605000004,0.0,50.190387725,39.94197845
2024-03-01 05:15:00,5998.814941,0.0,412.54852295,0.0,49.87856674,38.792003629999996
2024-03-01 05:30:00,5922.8239745,0.0,415.54000855000004,0.0,50.746232985000006,39.29759598
2024-03-01 05:45:00,5952.832275000001,0.0,409.89628600000003,0.0,50.544694899999996,38.612255095
2024-03-01 06:00:00,5985.4675295,0.0,410.6060791,0.0,49.93585396,39.174245834999994
2024-03-01 06:15:00,6014.841553,0.0,410.9474182,0.0,49.72016716,38.989501950000005
2024-03-01 06:30:00,6009.440430000001,0.0,413.47988895000003,0.0,48.677257535,38.336931225
2024-03-01 06:45:00,6032.817871,0.0,414.43026735,0.0,49.043252945000006,38.851306914999995
2024-03-01 07:00:00,6031.624756,0.0,414.97987364999994,0.0,48.385135649999995,38.30040932
2024-03-01 07:15:00,6029.25,0.0,419.5593872,0.0,48.687791825,38.34175682
2024-03-01 07:30:00,5995.692627,0.0,421.5808563,0.0,48.95153046,39.76879692
2024-03-01 07:45:00,6024.9978025,0.0,420.01773075,0.0,49.335351939999995,39.261989595
2024-03-01 08:00:00,6021.444579999999,0.0,414.64492795,0.0,48.799377445000005,38.426294325
2024-03-01 08:15:00,6112.088867500001,0.0,402.02380370000003,0.0,47.89402962,38.38123703
2024-03-01 08:30:00,6158.4194335,0.0,403.05697635,0.0,47.379194260000006,37.72220993
2024-03-01 08:45:00,6151.1435545,0.0,403.87609865,0.0,47.024866105,37.525707245
2024-03-01 09:00:00,6142.6520995,0.0,404.7593384,0.0,46.785432815,37.595819475
2024-03-01 09:15:00,6138.503418,0.0,404.05316165,0.0,46.774845119999995,37.904739379999995
2024-03-01 09:30:00,6128.4484864999995,0.0,402.30354305000003,0.0,46.591888425,37.483919145
2024-03-01 09:45:00,6126.170166,0.0,402.8618164,0.0,46.420837405,37.26835442
2024-03-01 10:00:00,6118.2888185,0.0,404.21792600000003,0.0,46.51074028,37.87826729
2024-03-01 10:15:00,6109.5927735000005,0.0,404.7654877,0.0,46.49134636,37.29426193
2024-03-01 10:30:00,6144.4174805,0.0,389.03305055,0.0,46.049505235,37.26099205
2024-03-01 10:45:00,6183.343017499999,0.0,385.23054505,2.0934885739999998,45.762565609999996,36.79401016
2024-03-01 11:00:00,6512.5039065,0.0,0.4164985715,90.0,34.00021553,30.86315918
2024-03-01 11:15:00,6710.0808105,0.0,0.110081155,90.0,24.438893315,18.156918525000002
2024-03-01 11:30:00,6792.2626955,0.0,0.1065634785,90.0,14.13480711,10.139346119999999
2024-03-01 11:45:00,111.7902374,0.0,0.10304579850000001,1.5067602395,4.702912092,8.8693404195
2024-03-01 12:00:00,100.75154875000001,0.0,0.099528119,0.0,2.9559217689999997,1.498913288
2024-03-01 12:15:00,94.85266113,0.0,0.096010443,0.0,1.887345135,1.450478077
2024-03-01 12:30:00,99.557144155,0.0,0.09249276649999999,0.0,1.8847548965,1.4338224529999999
2024-03-01 12:45:00,91.44519424500001,0.0,0.0889750865,0.0,2.1695092915,1.4492920635000002
2024-03-01 13:00:00,96.180072785,0.0,0.085457407,0.0,2.1662076115,1.464761734
2024-03-01 13:15:00,89.05778885000001,0.0,0.08193973099999999,0.0,1.6437765359999998,1.480231345
2024-03-01 13:30:00,99.35005188,0.0,0.0784220545,0.0,2.508380473,1.4957010149999999
2024-03-01 13:45:00,94.59815216,0.0,0.07490437450000001,0.0,2.7046709655,1.5111706255000001
2024-03-01 14:00:00,105.43154525,0.0,0.071386695,0.0,2.9350147250000003,1.526640296
2024-03-01 14:15:00,97.71127319499999,0.0,0.0678690225,0.0,2.611626506,1.542109907
2024-03-01 14:30:00,90.572868345,0.0,0.06435134249999999,0.0,2.8639674785,1.557579577
2024-03-01 14:45:00,99.312580115,0.0,0.060833662499999996,0.0,2.617203772,1.5730491875000001
2024-03-01 15:00:00,98.275657655,0.0,0.0573159865,0.0,2.937207043,1.588518858
2024-03-01 15:15:00,98.541358945,0.0,0.053798306500000004,0.0,2.9552883505,1.603988469
2024-03-01 15:30:00,92.943775175,0.0,0.0502806305,0.0,2.9297599195,1.619458139
2024-03-01 15:45:00,101.67182925,0.0,0.0467629505,0.0,2.971174419,1.6349277495
2024-03-01 16:00:00,96.50146484000001,0.0,0.0432452745,0.0,1.7832468155,1.65039742
2024-03-01 16:15:00,100.112136845,0.0,0.039727594500000005,0.0,2.9817934035,1.6658670309999999
2024-03-01 16:30:00,99.93053819,0.0,0.0362099185,0.0,1.8079015615,1.681336701
2024-03-01 16:45:00,101.9093628,0.0,0.0326922385,0.0,2.9769735335,1.6968063115
2024-03-01 17:00:00,91.22298813,0.0,0.0291745615,0.0,1.9015386705,1.712275982
2024-03-01 17:15:00,96.51710129,0.0,0.025656883499999998,0.0,3.06495446,1.7277455929999999
2024-03-01 17:30:00,90.811538695,0.0,0.022139205500000002,0.0,1.8316161035,1.743215263
2024-03-01 17:45:00,97.03317261000001,0.0,0.0186215275,0.0,2.522338152,1.7509518865
2024-03-01 18:00:00,98.241733555,0.0,0.01510385,0.0,3.072849393,1.5869355795
2024-03-01 18:15:00,93.50580597,0.0,0.011586172,0.0,2.9364740250000003,1.4203997255
2024-03-01 18:30:00,100.41857145,0.0,0.008068493999999999,0.0,1.9869407415,1.2538638115
2024-03-01 18:45:00,110.6867218,0.0,0.004550816,0.0,1.787862241,1.0873278975
2024-03-01 19:00:00,97.244213105,0.0,0.001033138,0.0,2.63671571,0.8049164710000001
2024-03-01 19:15:00,93.839836125,0.0,0.0,0.0,2.2925530075,0.2938385755
2024-03-01 19:30:00,98.143665315,0.0,0.0,0.0,2.1962139015,0.0
2024-03-01 19:45:00,99.494228385,0.0,0.0,0.0,2.3562838435,0.0
2024-03-01 20:00:00,96.07579803499999,0.0,0.0,0.0,2.391513109,0.0
2024-03-01 20:15:00,92.49199295,0.0,0.0,0.0,3.000160456,0.0
2024-03-01 20:30:00,96.90015411499999,0.0,0.0,0.0,2.9070675374999997,1.5456708075
2024-03-01 20:45:00,92.17897414999999,0.0,0.0,0.0,3.0055918095,1.6478920575
2024-03-01 21:00:00,6894.9626465,0.0,0.132510498,1.1466465595,4.4738180634999996,2.9661619665
2024-03-01 21:15:00,6739.9719239999995,0.0,405.8782806,0.0,15.778284075,12.787102220000001
2024-03-01 21:30:00,6541.5556639999995,0.0,409.56991575,0.0,27.847695350000002,20.37228584
2024-03-01 21:45:00,6453.429931500001,0.0,410.7898407,0.0,35.254026415,29.47901821
2024-03-01 22:00:00,6352.005127,0.0,416.1468964,0.0,40.36757469,34.003297805
2024-03-01 22:15:00,6252.272217,0.0,419.99006655,0.0,44.068128585,36.149599075
2024-03-01 22:30:00,6170.517089999999,0.0,421.4772339,0.0,46.801240925,37.82262039
2024-03-01 22:45:00,6115.498779,0.0,427.9305878,0.0,47.957509994999995,38.25558281
2024-03-01 23:00:00,6047.5212405,0.0,429.11270145000003,0.0,49.74062347500001,39.792684555
2024-03-01 23:15:00,5978.418457,0.0,434.6567688,0.0,50.35680962,40.165060045000004
2024-03-01 23:30:00,5934.5720215,0.0,440.04901125000004,0.0,51.343601230000004,40.78454399
2024-03-01 23:45:00,5875.931641,0.0,440.70739745000003,0.0,51.806072235,40.67073631
2024-03-02 00:00:00,5826.0146485000005,0.0,441.28556825,0.0,52.420742035,40.93076515
2024-03-02 00:15:00,5781.6879885,0.0,439.95500185000003,0.0,53.31473541,40.780357359999996
2024-03-02 00:30:00,5698.6486815,0.0,436.94909665,0.0,53.648872374999996,41.578346255
2024-03-02 00:45:00,5836.2854005,0.0,416.9917755,0.0,52.85291481,40.259414675
2024-03-02 01:00:00,5937.9265135,0.0,417.20947264999995,0.0,52.098695755,39.857831955
2024-03-02 01:15:00,5999.2033695,0.0,411.18995670000004,0.0,51.350711825000005,39.37010956
2024-03-02 01:30:00,6061.7900389999995,0.0,412.0252991,0.0,50.461711885,39.711715694999995
2024-03-02 01:45:00,6070.2717285,0.0,415.2960663,0.0,49.772544859999996,38.79596901
2024-03-02 02:00:00,6080.8012695,0.0,414.9354858,0.0,49.52924347,39.377914430000004
2024-03-02 02:15:00,6125.1584475,0.0,413.6140137,0.0,48.995529175,39.12178421
2024-03-02 02:30:00,6142.909911999999,0.0,415.83876035000003,0.0,48.76441002,38.34263229
2024-03-02 02:45:00,6157.4145505,0.0,415.2169647,0.0,47.934041975,38.536293025
2024-03-02 03:00:00,6179.411865,0.0,415.73225405,0.0,48.16478157,38.674665450000006
2024-03-02 03:15:00,6174.582764,0.0,413.95431514999996,0.0,47.67826843,38.291175845
2024-03-02 03:30:00,6158.250244,0.0,414.9849701,0.0,47.35225868,38.111169815
2024-03-02 03:45:00,6190.4660645,0.0,415.0923004,0.0,47.610929490000004,38.57022667
2024-03-02 04:00:00,6162.317871,0.0,414.72647095,0.0,47.426233295,38.25011444
2024-03-02 04:15:00,6141.5563965,0.0,414.79110715,0.0,47.399831775,38.39931679
2024-03-02 04:30:00,6160.4196775,0.0,415.75137329999995,0.0,47.57158661,38.342437745
2024-03-02 04:45:00,6126.6901855,0.0,414.65979004999997,0.0,47.435138705,38.208637235
2024-03-02 05:00:00,6157.8947755,0.0,414.7665558,0.0,47.106035235,38.006959914999996
2024-03-02 05:15:00,6155.770507499999,0.0,417.63117985,0.0,47.524749755,38.34229279
2024-03-02 05:30:00,6138.5871585,0.0,416.2024689,0.0,47.832752225,38.643720625
2024-03-02 05:45:00,6129.196533,0.0,414.41777035,0.0,47.361347195,38.01428604
2024-03-02 06:00:00,6151.269043,0.0,416.42683409999995,0.0,47.541679385,38.422327045
2024-03-02 06:15:00,6120.1650389999995,0.0,414.28823850000003,0.0,47.370204924999996,38.155248639999996
2024-03-02 06:30:00,6117.8625489999995,0.0,413.5683136,0.0,47.521055219999994,37.98724556
2024-03-02 06:45:00,6079.786620999999,0.0,414.4751587,0.0,47.30125618,38.067728044999996
2024-03-02 07:00:00,6101.323242,0.0,415.0830383,0.0,47.454416275,38.19488907
2024-03-02 07:15:00,6101.6340335,0.0,415.08637999999996,0.0,47.449817655000004,37.875392915
2024-03-02 07:30:00,6113.6206055,0.0,416.08164975,0.0,47.862155915,37.949064254999996
2024-03-02 07:45:00,6123.1035155,0.0,415.12182615,0.0,47.654333115,37.715713505
2024-03-02 08:00:00,6135.918457,0.0,414.36193845,0.0,47.41809273,37.676700589999996
2024-03-02 08:15:00,6108.4575195,0.0,416.20233155,0.0,47.583665845,38.038068769999995
2024-03-02 08:30:00,6126.0964355,0.0,415.47625734999997,0.0,47.65792274499999,38.045701985
2024-03-02 08:45:00,6159.3532715,0.0,415.4347229,0.0,47.456598279999994,38.005121235000004
2024-03-02 09:00:00,6146.9306639999995,0.0,415.32742310000003,0.0,47.275541305000004,37.941108705000005
2024-03-02 09:15:00,6126.6484375,0.0,415.79626465,0.0,47.074020385,38.15029907
2024-03-02 09:30:00,6159.0966795,0.0,414.10731505,0.0,47.525188445,38.431404115
2024-03-02 09:45:00,6091.065674,0.0,415.8100739,0.0,47.872343060000006,38.40099907
2024-03-02 10:00:00,6152.4636235,0.0,413.8841553,0.0,46.23859024,35.509349825
2024-03-02 10:15:00,6200.319579999999,0.0,415.15908815,0.0,46.806495665,37.669107435
2024-03-02 10:30:00,6209.505615,0.0,414.45095825,0.0,47.221494675,38.30669403
2024-03-02 10:45:00,6158.570801,0.0,414.2436676,0.0,47.659534455,38.74484253
2024-03-02 11:00:00,6109.150879000001,0.0,415.4400635,0.0,48.045108795000004,38.422044755
2024-03-02 11:15:00,6176.361084,0.0,377.07522585,0.0,48.000123975,39.010322575000004
2024-03-02 11:30:00,6242.248047,0.0,382.36833190000004,0.0475629605,46.036764145,36.6421299
2024-03-02 11:45:00,6381.1813965,0.0,382.92456055,17.79098511,43.186651229999995,34.48664665
2024-03-02 12:00:00,6324.683838,0.0,395.4881897,0.0,43.622196200000005,34.723400115000004
2024-03-02 12:15:00,6261.033447,0.0,397.8890381,0.0,44.985477450000005,36.178956985
2024-03-02 12:30:00,6236.946777499999,0.0,402.5375366,0.0,45.635681155,36.544950485
2024-03-02 12:45:00,6230.4035645,0.0,404.2868652,0.0,46.297548295,37.307256695
2024-03-02 13:00:00,6213.95166,0.0,405.292923,0.0,46.99838638,37.79471779
2024-03-02 13:15:00,6183.196777499999,0.0,409.3754425,0.0,47.30597496,37.83585167
2024-03-02 13:30:00,6163.716796999999,0.0,410.5774384,0.0,47.6191597,38.802108765
